TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530172809
Test ID:,001
Test Abbreviation:,MANUAL_001
Start Date:,20-01-2020
Start Time:,13:01:38
Duration (dd:hh:mm:ss):,2:00:55:00
Log Interval (mm:ss):,00:30
Number of points:,5871
Notes:,

Statistics,Channel:,AEROSOL
21-01-2020,09:11:08,0.119
21-01-2020,09:11:38,0.116
21-01-2020,09:12:08,0.116
21-01-2020,09:12:38,0.117
21-01-2020,09:13:08,0.109
21-01-2020,09:13:38,0.111
21-01-2020,09:14:08,0.110
21-01-2020,09:14:38,0.105
21-01-2020,09:15:08,0.104
21-01-2020,09:15:38,0.099
21-01-2020,09:16:08,0.100
21-01-2020,09:16:38,0.100
21-01-2020,09:17:08,0.100
21-01-2020,09:17:38,0.100
21-01-2020,09:18:08,0.102
21-01-2020,09:18:38,0.105
21-01-2020,09:19:08,0.105
21-01-2020,09:19:38,0.106
21-01-2020,09:20:08,0.102
21-01-2020,09:20:38,0.101
21-01-2020,09:21:08,0.101
21-01-2020,09:21:38,0.100
21-01-2020,09:22:08,0.099
21-01-2020,09:22:38,0.099
21-01-2020,09:23:08,0.097
21-01-2020,09:23:38,0.098
21-01-2020,09:24:08,0.098
21-01-2020,09:24:38,0.098
21-01-2020,09:25:08,0.098
21-01-2020,09:25:38,0.097
21-01-2020,09:26:08,0.097
21-01-2020,09:26:38,0.096
21-01-2020,09:27:08,0.096
21-01-2020,09:27:38,0.096
21-01-2020,09:28:08,0.095
21-01-2020,09:28:38,0.097
21-01-2020,09:29:08,0.097
21-01-2020,09:29:38,0.097
21-01-2020,09:30:08,0.096
21-01-2020,09:30:38,0.095
21-01-2020,09:31:08,0.094
21-01-2020,09:31:38,0.096
21-01-2020,09:32:08,0.098
21-01-2020,09:32:38,0.096
21-01-2020,09:33:08,0.097
21-01-2020,09:33:38,0.097
21-01-2020,09:34:08,0.097
21-01-2020,09:34:38,0.097
21-01-2020,09:35:08,0.097
21-01-2020,09:35:38,0.095
21-01-2020,09:36:08,0.094
21-01-2020,09:36:38,0.096
21-01-2020,09:37:08,0.096
21-01-2020,09:37:38,0.096
21-01-2020,09:38:08,0.098
21-01-2020,09:38:38,0.098
21-01-2020,09:39:08,0.100
21-01-2020,09:39:38,0.101
21-01-2020,09:40:08,0.101
21-01-2020,09:40:38,0.102
21-01-2020,09:41:08,0.102
21-01-2020,09:41:38,0.101
21-01-2020,09:42:08,0.101
21-01-2020,09:42:38,0.102
21-01-2020,09:43:08,0.102
21-01-2020,09:43:38,0.103
21-01-2020,09:44:08,0.102
21-01-2020,09:44:38,0.104
21-01-2020,09:45:08,0.102
21-01-2020,09:45:38,0.101
21-01-2020,09:46:08,0.100
21-01-2020,09:46:38,0.101
21-01-2020,09:47:08,0.100
21-01-2020,09:47:38,0.098
21-01-2020,09:48:08,0.094
21-01-2020,09:48:38,0.095
21-01-2020,09:49:08,0.094
21-01-2020,09:49:38,0.095
21-01-2020,09:50:08,0.096
21-01-2020,09:50:38,0.095
21-01-2020,09:51:08,0.094
21-01-2020,09:51:38,0.095
21-01-2020,09:52:08,0.096
21-01-2020,09:52:38,0.093
21-01-2020,09:53:08,0.090
21-01-2020,09:53:38,0.092
21-01-2020,09:54:08,0.093
21-01-2020,09:54:38,0.093
21-01-2020,09:55:08,0.094
21-01-2020,09:55:38,0.093
21-01-2020,09:56:08,0.093
21-01-2020,09:56:38,0.094
21-01-2020,09:57:08,0.092
21-01-2020,09:57:38,0.092
21-01-2020,09:58:08,0.093
21-01-2020,09:58:38,0.095
21-01-2020,09:59:08,0.094
21-01-2020,09:59:38,0.096
21-01-2020,10:00:08,0.095
21-01-2020,10:00:38,0.095
21-01-2020,10:01:08,0.096
21-01-2020,10:01:38,0.100
21-01-2020,10:02:08,0.100
21-01-2020,10:02:38,0.096
21-01-2020,10:03:08,0.093
21-01-2020,10:03:38,0.092
21-01-2020,10:04:08,0.091
21-01-2020,10:04:38,0.092
21-01-2020,10:05:08,0.091
21-01-2020,10:05:38,0.092
21-01-2020,10:06:08,0.096
21-01-2020,10:06:38,0.097
21-01-2020,10:07:08,0.099
21-01-2020,10:07:38,0.100
21-01-2020,10:08:08,0.100
21-01-2020,10:08:38,0.098
21-01-2020,10:09:08,0.097
21-01-2020,10:09:38,0.095
21-01-2020,10:10:08,0.094
21-01-2020,10:10:38,0.093
21-01-2020,10:11:08,0.092
21-01-2020,10:11:38,0.091
21-01-2020,10:12:08,0.092
21-01-2020,10:12:38,0.092
21-01-2020,10:13:08,0.091
21-01-2020,10:13:38,0.092
21-01-2020,10:14:08,0.094
21-01-2020,10:14:38,0.093
21-01-2020,10:15:08,0.093
21-01-2020,10:15:38,0.093
21-01-2020,10:16:08,0.093
21-01-2020,10:16:38,0.093
21-01-2020,10:17:08,0.092
21-01-2020,10:17:38,0.091
21-01-2020,10:18:08,0.088
21-01-2020,10:18:38,0.086
21-01-2020,10:19:08,0.086
21-01-2020,10:19:38,0.085
21-01-2020,10:20:08,0.085
21-01-2020,10:20:38,0.085
21-01-2020,10:21:08,0.086
21-01-2020,10:21:38,0.086
21-01-2020,10:22:08,0.086
21-01-2020,10:22:38,0.086
21-01-2020,10:23:08,0.086
21-01-2020,10:23:38,0.087
21-01-2020,10:24:08,0.087
21-01-2020,10:24:38,0.085
21-01-2020,10:25:08,0.086
21-01-2020,10:25:38,0.085
21-01-2020,10:26:08,0.085
21-01-2020,10:26:38,0.085
21-01-2020,10:27:08,0.087
21-01-2020,10:27:38,0.091
21-01-2020,10:28:08,0.091
21-01-2020,10:28:38,0.094
21-01-2020,10:29:08,0.092
21-01-2020,10:29:38,0.092
21-01-2020,10:30:08,0.092
21-01-2020,10:30:38,0.091
21-01-2020,10:31:08,0.092
21-01-2020,10:31:38,0.095
21-01-2020,10:32:08,0.095
21-01-2020,10:32:38,0.095
21-01-2020,10:33:08,0.095
21-01-2020,10:33:38,0.094
21-01-2020,10:34:08,0.095
21-01-2020,10:34:38,0.094
21-01-2020,10:35:08,0.094
21-01-2020,10:35:38,0.094
21-01-2020,10:36:08,0.093
21-01-2020,10:36:38,0.093
21-01-2020,10:37:08,0.092
21-01-2020,10:37:38,0.093
21-01-2020,10:38:08,0.094
21-01-2020,10:38:38,0.093
21-01-2020,10:39:08,0.093
21-01-2020,10:39:38,0.093
21-01-2020,10:40:08,0.093
21-01-2020,10:40:38,0.095
21-01-2020,10:41:08,0.094
21-01-2020,10:41:38,0.093
21-01-2020,10:42:08,0.094
21-01-2020,10:42:38,0.093
21-01-2020,10:43:08,0.093
21-01-2020,10:43:38,0.092
21-01-2020,10:44:08,0.092
21-01-2020,10:44:38,0.091
21-01-2020,10:45:08,0.093
21-01-2020,10:45:38,0.095
21-01-2020,10:46:08,0.094
21-01-2020,10:46:38,0.098
21-01-2020,10:47:08,0.096
21-01-2020,10:47:38,0.094
21-01-2020,10:48:08,0.095
21-01-2020,10:48:38,0.096
21-01-2020,10:49:08,0.098
21-01-2020,10:49:38,0.094
21-01-2020,10:50:08,0.094
21-01-2020,10:50:38,0.093
21-01-2020,10:51:08,0.094
21-01-2020,10:51:38,0.095
21-01-2020,10:52:08,0.095
21-01-2020,10:52:38,0.095
21-01-2020,10:53:08,0.094
21-01-2020,10:53:38,0.095
21-01-2020,10:54:08,0.096
21-01-2020,10:54:38,0.095
21-01-2020,10:55:08,0.096
21-01-2020,10:55:38,0.094
21-01-2020,10:56:08,0.094
21-01-2020,10:56:38,0.093
21-01-2020,10:57:08,0.093
21-01-2020,10:57:38,0.094
21-01-2020,10:58:08,0.091
21-01-2020,10:58:38,0.091
21-01-2020,10:59:08,0.092
21-01-2020,10:59:38,0.092
21-01-2020,11:00:08,0.092
21-01-2020,11:00:38,0.092
21-01-2020,11:01:08,0.091
21-01-2020,11:01:38,0.091
21-01-2020,11:02:08,0.087
21-01-2020,11:02:38,0.086
21-01-2020,11:03:08,0.087
21-01-2020,11:03:38,0.086
21-01-2020,11:04:08,0.086
21-01-2020,11:04:38,0.085
21-01-2020,11:05:08,0.082
21-01-2020,11:05:38,0.081
21-01-2020,11:06:08,0.078
21-01-2020,11:06:38,0.079
21-01-2020,11:07:08,0.076
21-01-2020,11:07:38,0.075
21-01-2020,11:08:08,0.073
21-01-2020,11:08:38,0.073
21-01-2020,11:09:08,0.072
21-01-2020,11:09:38,0.071
21-01-2020,11:10:08,0.068
21-01-2020,11:10:38,0.063
21-01-2020,11:11:08,0.062
21-01-2020,11:11:38,0.060
21-01-2020,11:12:08,0.063
21-01-2020,11:12:38,0.059
21-01-2020,11:13:08,0.057
21-01-2020,11:13:38,0.057
21-01-2020,11:14:08,0.056
21-01-2020,11:14:38,0.058
21-01-2020,11:15:08,0.058
21-01-2020,11:15:38,0.058
21-01-2020,11:16:08,0.059
21-01-2020,11:16:38,0.060
21-01-2020,11:17:08,0.059
21-01-2020,11:17:38,0.059
21-01-2020,11:18:08,0.060
21-01-2020,11:18:38,0.058
21-01-2020,11:19:08,0.057
21-01-2020,11:19:38,0.056
21-01-2020,11:20:08,0.057
21-01-2020,11:20:38,0.058
21-01-2020,11:21:08,0.058
21-01-2020,11:21:38,0.058
21-01-2020,11:22:08,0.058
21-01-2020,11:22:38,0.058
21-01-2020,11:23:08,0.058
21-01-2020,11:23:38,0.057
21-01-2020,11:24:08,0.057
21-01-2020,11:24:38,0.057
21-01-2020,11:25:08,0.057
21-01-2020,11:25:38,0.058
21-01-2020,11:26:08,0.055
21-01-2020,11:26:38,0.055
21-01-2020,11:27:08,0.054
21-01-2020,11:27:38,0.055
21-01-2020,11:28:08,0.054
21-01-2020,11:28:38,0.054
21-01-2020,11:29:08,0.054
21-01-2020,11:29:38,0.053
21-01-2020,11:30:08,0.053
21-01-2020,11:30:38,0.054
21-01-2020,11:31:08,0.054
21-01-2020,11:31:38,0.055
21-01-2020,11:32:08,0.053
21-01-2020,11:32:38,0.053
21-01-2020,11:33:08,0.054
21-01-2020,11:33:38,0.056
21-01-2020,11:34:08,0.055
21-01-2020,11:34:38,0.055
21-01-2020,11:35:08,0.055
21-01-2020,11:35:38,0.055
21-01-2020,11:36:08,0.058
21-01-2020,11:36:38,0.057
21-01-2020,11:37:08,0.057
21-01-2020,11:37:38,0.058
21-01-2020,11:38:08,0.056
21-01-2020,11:38:38,0.056
21-01-2020,11:39:08,0.056
21-01-2020,11:39:38,0.057
21-01-2020,11:40:08,0.058
21-01-2020,11:40:38,0.058
21-01-2020,11:41:08,0.056
21-01-2020,11:41:38,0.054
21-01-2020,11:42:08,0.051
21-01-2020,11:42:38,0.049
21-01-2020,11:43:08,0.049
21-01-2020,11:43:38,0.049
21-01-2020,11:44:08,0.049
21-01-2020,11:44:38,0.050
21-01-2020,11:45:08,0.048
21-01-2020,11:45:38,0.048
21-01-2020,11:46:08,0.047
21-01-2020,11:46:38,0.046
21-01-2020,11:47:08,0.046
21-01-2020,11:47:38,0.045
21-01-2020,11:48:08,0.046
21-01-2020,11:48:38,0.046
21-01-2020,11:49:08,0.046
21-01-2020,11:49:38,0.046
21-01-2020,11:50:08,0.047
21-01-2020,11:50:38,0.046
21-01-2020,11:51:08,0.046
21-01-2020,11:51:38,0.046
21-01-2020,11:52:08,0.047
21-01-2020,11:52:38,0.048
21-01-2020,11:53:08,0.047
21-01-2020,11:53:38,0.048
21-01-2020,11:54:08,0.046
21-01-2020,11:54:38,0.047
21-01-2020,11:55:08,0.047
21-01-2020,11:55:38,0.047
21-01-2020,11:56:08,0.046
21-01-2020,11:56:38,0.048
21-01-2020,11:57:08,0.048
21-01-2020,11:57:38,0.048
21-01-2020,11:58:08,0.048
21-01-2020,11:58:38,0.048
21-01-2020,11:59:08,0.048
21-01-2020,11:59:38,0.048
21-01-2020,12:00:08,0.048
21-01-2020,12:00:38,0.048
21-01-2020,12:01:08,0.048
21-01-2020,12:01:38,0.048
21-01-2020,12:02:08,0.049
21-01-2020,12:02:38,0.050
21-01-2020,12:03:08,0.049
21-01-2020,12:03:38,0.049
21-01-2020,12:04:08,0.049
21-01-2020,12:04:38,0.050
21-01-2020,12:05:08,0.050
21-01-2020,12:05:38,0.050
21-01-2020,12:06:08,0.050
21-01-2020,12:06:38,0.050
21-01-2020,12:07:08,0.050
21-01-2020,12:07:38,0.053
21-01-2020,12:08:08,0.052
21-01-2020,12:08:38,0.052
21-01-2020,12:09:08,0.052
21-01-2020,12:09:38,0.049
21-01-2020,12:10:08,0.049
21-01-2020,12:10:38,0.050
21-01-2020,12:11:08,0.050
21-01-2020,12:11:38,0.050
21-01-2020,12:12:08,0.049
21-01-2020,12:12:38,0.048
21-01-2020,12:13:08,0.050
21-01-2020,12:13:38,0.050
21-01-2020,12:14:08,0.049
21-01-2020,12:14:38,0.049
21-01-2020,12:15:08,0.049
21-01-2020,12:15:38,0.050
21-01-2020,12:16:08,0.051
21-01-2020,12:16:38,0.051
21-01-2020,12:17:08,0.051
21-01-2020,12:17:38,0.051
21-01-2020,12:18:08,0.052
21-01-2020,12:18:38,0.053
21-01-2020,12:19:08,0.052
21-01-2020,12:19:38,0.052
21-01-2020,12:20:08,0.051
21-01-2020,12:20:38,0.049
21-01-2020,12:21:08,0.049
21-01-2020,12:21:38,0.049
21-01-2020,12:22:08,0.048
21-01-2020,12:22:38,0.049
21-01-2020,12:23:08,0.048
21-01-2020,12:23:38,0.048
21-01-2020,12:24:08,0.049
21-01-2020,12:24:38,0.050
21-01-2020,12:25:08,0.050
21-01-2020,12:25:38,0.049
21-01-2020,12:26:08,0.048
21-01-2020,12:26:38,0.048
21-01-2020,12:27:08,0.048
21-01-2020,12:27:38,0.048
21-01-2020,12:28:08,0.048
21-01-2020,12:28:38,0.049
21-01-2020,12:29:08,0.048
21-01-2020,12:29:38,0.049
21-01-2020,12:30:08,0.049
21-01-2020,12:30:38,0.049
21-01-2020,12:31:08,0.050
21-01-2020,12:31:38,0.050
21-01-2020,12:32:08,0.047
21-01-2020,12:32:38,0.046
21-01-2020,12:33:08,0.042
21-01-2020,12:33:38,0.040
21-01-2020,12:34:08,0.040
21-01-2020,12:34:38,0.040
21-01-2020,12:35:08,0.039
21-01-2020,12:35:38,0.038
21-01-2020,12:36:08,0.041
21-01-2020,12:36:38,0.041
21-01-2020,12:37:08,0.039
21-01-2020,12:37:38,0.038
21-01-2020,12:38:08,0.038
21-01-2020,12:38:38,0.039
21-01-2020,12:39:08,0.040
21-01-2020,12:39:38,0.039
21-01-2020,12:40:08,0.039
21-01-2020,12:40:38,0.039
21-01-2020,12:41:08,0.037
21-01-2020,12:41:38,0.038
21-01-2020,12:42:08,0.039
21-01-2020,12:42:38,0.043
21-01-2020,12:43:08,0.039
21-01-2020,12:43:38,0.039
21-01-2020,12:44:08,0.039
21-01-2020,12:44:38,0.040
21-01-2020,12:45:08,0.045
21-01-2020,12:45:38,0.041
21-01-2020,12:46:08,0.044
21-01-2020,12:46:38,0.042
21-01-2020,12:47:08,0.040
21-01-2020,12:47:38,0.041
21-01-2020,12:48:08,0.041
21-01-2020,12:48:38,0.041
21-01-2020,12:49:08,0.041
21-01-2020,12:49:38,0.040
21-01-2020,12:50:08,0.041
21-01-2020,12:50:38,0.041
21-01-2020,12:51:08,0.041
21-01-2020,12:51:38,0.041
21-01-2020,12:52:08,0.041
21-01-2020,12:52:38,0.042
21-01-2020,12:53:08,0.043
21-01-2020,12:53:38,0.042
21-01-2020,12:54:08,0.043
21-01-2020,12:54:38,0.043
21-01-2020,12:55:08,0.043
21-01-2020,12:55:38,0.044
21-01-2020,12:56:08,0.043
21-01-2020,12:56:38,0.044
21-01-2020,12:57:08,0.043
21-01-2020,12:57:38,0.042
21-01-2020,12:58:08,0.044
21-01-2020,12:58:38,0.043
21-01-2020,12:59:08,0.043
21-01-2020,12:59:38,0.043
21-01-2020,13:00:08,0.043
21-01-2020,13:00:38,0.043
21-01-2020,13:01:08,0.043
21-01-2020,13:01:38,0.043
21-01-2020,13:02:08,0.042
21-01-2020,13:02:38,0.042
21-01-2020,13:03:08,0.042
21-01-2020,13:03:38,0.043
21-01-2020,13:04:08,0.043
21-01-2020,13:04:38,0.041
21-01-2020,13:05:08,0.039
21-01-2020,13:05:38,0.039
21-01-2020,13:06:08,0.038
21-01-2020,13:06:38,0.038
21-01-2020,13:07:08,0.038
21-01-2020,13:07:38,0.038
21-01-2020,13:08:08,0.038
21-01-2020,13:08:38,0.038
21-01-2020,13:09:08,0.039
21-01-2020,13:09:38,0.039
21-01-2020,13:10:08,0.040
21-01-2020,13:10:38,0.042
21-01-2020,13:11:08,0.042
21-01-2020,13:11:38,0.044
21-01-2020,13:12:08,0.044
21-01-2020,13:12:38,0.044
21-01-2020,13:13:08,0.045
21-01-2020,13:13:38,0.044
21-01-2020,13:14:08,0.045
21-01-2020,13:14:38,0.044
21-01-2020,13:15:08,0.044
21-01-2020,13:15:38,0.044
21-01-2020,13:16:08,0.044
21-01-2020,13:16:38,0.045
21-01-2020,13:17:08,0.045
21-01-2020,13:17:38,0.045
21-01-2020,13:18:08,0.044
21-01-2020,13:18:38,0.044
21-01-2020,13:19:08,0.043
21-01-2020,13:19:38,0.044
21-01-2020,13:20:08,0.044
21-01-2020,13:20:38,0.044
21-01-2020,13:21:08,0.043
21-01-2020,13:21:38,0.044
21-01-2020,13:22:08,0.044
21-01-2020,13:22:38,0.045
21-01-2020,13:23:08,0.045
21-01-2020,13:23:38,0.045
21-01-2020,13:24:08,0.045
21-01-2020,13:24:38,0.046
21-01-2020,13:25:08,0.046
21-01-2020,13:25:38,0.048
21-01-2020,13:26:08,0.051
21-01-2020,13:26:38,0.052
21-01-2020,13:27:08,0.051
21-01-2020,13:27:38,0.053
21-01-2020,13:28:08,0.052
21-01-2020,13:28:38,0.053
21-01-2020,13:29:08,0.052
21-01-2020,13:29:38,0.052
21-01-2020,13:30:08,0.052
21-01-2020,13:30:38,0.053
21-01-2020,13:31:08,0.053
21-01-2020,13:31:38,0.052
21-01-2020,13:32:08,0.053
21-01-2020,13:32:38,0.054
21-01-2020,13:33:08,0.054
21-01-2020,13:33:38,0.054
21-01-2020,13:34:08,0.054
21-01-2020,13:34:38,0.052
21-01-2020,13:35:08,0.050
21-01-2020,13:35:38,0.046
21-01-2020,13:36:08,0.043
21-01-2020,13:36:38,0.042
21-01-2020,13:37:08,0.043
21-01-2020,13:37:38,0.042
21-01-2020,13:38:08,0.042
21-01-2020,13:38:38,0.041
21-01-2020,13:39:08,0.040
21-01-2020,13:39:38,0.039
21-01-2020,13:40:08,0.038
21-01-2020,13:40:38,0.038
21-01-2020,13:41:08,0.038
21-01-2020,13:41:38,0.038
21-01-2020,13:42:08,0.038
21-01-2020,13:42:38,0.038
21-01-2020,13:43:08,0.038
21-01-2020,13:43:38,0.039
21-01-2020,13:44:08,0.039
21-01-2020,13:44:38,0.041
21-01-2020,13:45:08,0.041
21-01-2020,13:45:38,0.041
21-01-2020,13:46:08,0.041
21-01-2020,13:46:38,0.041
21-01-2020,13:47:08,0.041
21-01-2020,13:47:38,0.040
21-01-2020,13:48:08,0.041
21-01-2020,13:48:38,0.040
21-01-2020,13:49:08,0.041
21-01-2020,13:49:38,0.040
21-01-2020,13:50:08,0.041
21-01-2020,13:50:38,0.041
21-01-2020,13:51:08,0.042
21-01-2020,13:51:38,0.042
21-01-2020,13:52:08,0.044
21-01-2020,13:52:38,0.043
21-01-2020,13:53:08,0.043
21-01-2020,13:53:38,0.040
21-01-2020,13:54:08,0.039
21-01-2020,13:54:38,0.040
21-01-2020,13:55:08,0.040
21-01-2020,13:55:38,0.038
21-01-2020,13:56:08,0.040
21-01-2020,13:56:38,0.039
21-01-2020,13:57:08,0.039
21-01-2020,13:57:38,0.037
21-01-2020,13:58:08,0.038
21-01-2020,13:58:38,0.039
21-01-2020,13:59:08,0.038
21-01-2020,13:59:38,0.035
21-01-2020,14:00:08,0.034
21-01-2020,14:00:38,0.036
21-01-2020,14:01:08,0.034
21-01-2020,14:01:38,0.035
21-01-2020,14:02:08,0.034
21-01-2020,14:02:38,0.032
21-01-2020,14:03:08,0.032
21-01-2020,14:03:38,0.034
21-01-2020,14:04:08,0.036
21-01-2020,14:04:38,0.036
21-01-2020,14:05:08,0.037
21-01-2020,14:05:38,0.037
21-01-2020,14:06:08,0.039
21-01-2020,14:06:38,0.041
21-01-2020,14:07:08,0.042
21-01-2020,14:07:38,0.040
21-01-2020,14:08:08,0.038
21-01-2020,14:08:38,0.038
21-01-2020,14:09:08,0.039
21-01-2020,14:09:38,0.038
21-01-2020,14:10:08,0.039
21-01-2020,14:10:38,0.040
21-01-2020,14:11:08,0.040
21-01-2020,14:11:38,0.040
21-01-2020,14:12:08,0.040
21-01-2020,14:12:38,0.040
21-01-2020,14:13:08,0.040
21-01-2020,14:13:38,0.041
21-01-2020,14:14:08,0.041
21-01-2020,14:14:38,0.041
21-01-2020,14:15:08,0.041
21-01-2020,14:15:38,0.040
21-01-2020,14:16:08,0.040
21-01-2020,14:16:38,0.039
21-01-2020,14:17:08,0.040
21-01-2020,14:17:38,0.040
21-01-2020,14:18:08,0.039
21-01-2020,14:18:38,0.039
21-01-2020,14:19:08,0.039
21-01-2020,14:19:38,0.038
21-01-2020,14:20:08,0.038
21-01-2020,14:20:38,0.039
21-01-2020,14:21:08,0.040
21-01-2020,14:21:38,0.040
21-01-2020,14:22:08,0.041
21-01-2020,14:22:38,0.043
21-01-2020,14:23:08,0.042
21-01-2020,14:23:38,0.043
21-01-2020,14:24:08,0.042
21-01-2020,14:24:38,0.042
21-01-2020,14:25:08,0.041
21-01-2020,14:25:38,0.042
21-01-2020,14:26:08,0.043
21-01-2020,14:26:38,0.044
21-01-2020,14:27:08,0.044
21-01-2020,14:27:38,0.046
21-01-2020,14:28:08,0.046
21-01-2020,14:28:38,0.047
21-01-2020,14:29:08,0.047
21-01-2020,14:29:38,0.048
21-01-2020,14:30:08,0.048
21-01-2020,14:30:38,0.047
21-01-2020,14:31:08,0.048
21-01-2020,14:31:38,0.047
21-01-2020,14:32:08,0.047
21-01-2020,14:32:38,0.046
21-01-2020,14:33:08,0.046
21-01-2020,14:33:38,0.045
21-01-2020,14:34:08,0.046
21-01-2020,14:34:38,0.047
21-01-2020,14:35:08,0.046
21-01-2020,14:35:38,0.044
21-01-2020,14:36:08,0.041
21-01-2020,14:36:38,0.039
21-01-2020,14:37:08,0.037
21-01-2020,14:37:38,0.035
21-01-2020,14:38:08,0.035
21-01-2020,14:38:38,0.034
21-01-2020,14:39:08,0.034
21-01-2020,14:39:38,0.034
21-01-2020,14:40:08,0.035
21-01-2020,14:40:38,0.035
21-01-2020,14:41:08,0.035
21-01-2020,14:41:38,0.035
21-01-2020,14:42:08,0.035
21-01-2020,14:42:38,0.035
21-01-2020,14:43:08,0.034
21-01-2020,14:43:38,0.034
21-01-2020,14:44:08,0.034
21-01-2020,14:44:38,0.034
21-01-2020,14:45:08,0.033
21-01-2020,14:45:38,0.034
21-01-2020,14:46:08,0.033
21-01-2020,14:46:38,0.033
21-01-2020,14:47:08,0.034
21-01-2020,14:47:38,0.036
21-01-2020,14:48:08,0.036
21-01-2020,14:48:38,0.035
21-01-2020,14:49:08,0.035
21-01-2020,14:49:38,0.036
21-01-2020,14:50:08,0.037
21-01-2020,14:50:38,0.039
21-01-2020,14:51:08,0.039
21-01-2020,14:51:38,0.039
21-01-2020,14:52:08,0.038
21-01-2020,14:52:38,0.038
21-01-2020,14:53:08,0.038
21-01-2020,14:53:38,0.038
21-01-2020,14:54:08,0.039
21-01-2020,14:54:38,0.039
21-01-2020,14:55:08,0.039
21-01-2020,14:55:38,0.039
21-01-2020,14:56:08,0.039
21-01-2020,14:56:38,0.039
21-01-2020,14:57:08,0.039
21-01-2020,14:57:38,0.039
21-01-2020,14:58:08,0.039
21-01-2020,14:58:38,0.040
21-01-2020,14:59:08,0.039
21-01-2020,14:59:38,0.038
21-01-2020,15:00:08,0.037
21-01-2020,15:00:38,0.035
21-01-2020,15:01:08,0.036
21-01-2020,15:01:38,0.036
21-01-2020,15:02:08,0.035
21-01-2020,15:02:38,0.035
21-01-2020,15:03:08,0.035
21-01-2020,15:03:38,0.036
21-01-2020,15:04:08,0.035
21-01-2020,15:04:38,0.035
21-01-2020,15:05:08,0.035
21-01-2020,15:05:38,0.035
21-01-2020,15:06:08,0.035
21-01-2020,15:06:38,0.034
21-01-2020,15:07:08,0.034
21-01-2020,15:07:38,0.035
21-01-2020,15:08:08,0.035
21-01-2020,15:08:38,0.035
21-01-2020,15:09:08,0.035
21-01-2020,15:09:38,0.036
21-01-2020,15:10:08,0.035
21-01-2020,15:10:38,0.035
21-01-2020,15:11:08,0.035
21-01-2020,15:11:38,0.035
21-01-2020,15:12:08,0.035
21-01-2020,15:12:38,0.036
21-01-2020,15:13:08,0.037
21-01-2020,15:13:38,0.037
21-01-2020,15:14:08,0.038
21-01-2020,15:14:38,0.038
21-01-2020,15:15:08,0.037
21-01-2020,15:15:38,0.037
21-01-2020,15:16:08,0.036
21-01-2020,15:16:38,0.038
21-01-2020,15:17:08,0.037
21-01-2020,15:17:38,0.037
21-01-2020,15:18:08,0.037
21-01-2020,15:18:38,0.039
21-01-2020,15:19:08,0.038
21-01-2020,15:19:38,0.039
21-01-2020,15:20:08,0.039
21-01-2020,15:20:38,0.038
21-01-2020,15:21:08,0.038
21-01-2020,15:21:38,0.038
21-01-2020,15:22:08,0.038
21-01-2020,15:22:38,0.038
21-01-2020,15:23:08,0.039
21-01-2020,15:23:38,0.038
21-01-2020,15:24:08,0.038
21-01-2020,15:24:38,0.038
21-01-2020,15:25:08,0.038
21-01-2020,15:25:38,0.038
21-01-2020,15:26:08,0.038
21-01-2020,15:26:38,0.038
21-01-2020,15:27:08,0.038
21-01-2020,15:27:38,0.037
21-01-2020,15:28:08,0.038
21-01-2020,15:28:38,0.037
21-01-2020,15:29:08,0.037
21-01-2020,15:29:38,0.037
21-01-2020,15:30:08,0.037
21-01-2020,15:30:38,0.037
21-01-2020,15:31:08,0.037
21-01-2020,15:31:38,0.037
21-01-2020,15:32:08,0.037
21-01-2020,15:32:38,0.037
21-01-2020,15:33:08,0.038
21-01-2020,15:33:38,0.037
21-01-2020,15:34:08,0.038
21-01-2020,15:34:38,0.037
21-01-2020,15:35:08,0.038
21-01-2020,15:35:38,0.039
21-01-2020,15:36:08,0.038
21-01-2020,15:36:38,0.038
21-01-2020,15:37:08,0.039
21-01-2020,15:37:38,0.041
21-01-2020,15:38:08,0.041
21-01-2020,15:38:38,0.044
21-01-2020,15:39:08,0.044
21-01-2020,15:39:38,0.044
21-01-2020,15:40:08,0.046
21-01-2020,15:40:38,0.047
21-01-2020,15:41:08,0.048
21-01-2020,15:41:38,0.050
21-01-2020,15:42:08,0.046
21-01-2020,15:42:38,0.046
21-01-2020,15:43:08,0.046
21-01-2020,15:43:38,0.045
21-01-2020,15:44:08,0.042
21-01-2020,15:44:38,0.040
21-01-2020,15:45:08,0.040
21-01-2020,15:45:38,0.041
21-01-2020,15:46:08,0.040
21-01-2020,15:46:38,0.039
21-01-2020,15:47:08,0.039
21-01-2020,15:47:38,0.039
21-01-2020,15:48:08,0.038
21-01-2020,15:48:38,0.036
21-01-2020,15:49:08,0.037
21-01-2020,15:49:38,0.036
21-01-2020,15:50:08,0.036
21-01-2020,15:50:38,0.036
21-01-2020,15:51:08,0.036
21-01-2020,15:51:38,0.036
21-01-2020,15:52:08,0.037
21-01-2020,15:52:38,0.036
21-01-2020,15:53:08,0.036
21-01-2020,15:53:38,0.037
21-01-2020,15:54:08,0.035
21-01-2020,15:54:38,0.035
21-01-2020,15:55:08,0.036
21-01-2020,15:55:38,0.035
21-01-2020,15:56:08,0.035
21-01-2020,15:56:38,0.035
21-01-2020,15:57:08,0.036
