TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530172811
Test ID:,001
Test Abbreviation:,MANUAL_001
Start Date:,20-01-2020
Start Time:,13:01:58
Duration (dd:hh:mm:ss):,2:01:00:00
Log Interval (mm:ss):,00:30
Number of points:,5880
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.092
,Minimum:,0.039
,Time of Minimum:,14:45:28
,Date of Minimum:,20-01-2020
,Maximum:,2.210
,Time of Maximum:,07:57:28
,Date of Maximum:,22-01-2020

Calibration,Sensor:,AEROSOL
,Cal. date,14-07-2017

Date,Time,AEROSOL
21-01-2020,22:01:58,0.074
21-01-2020,22:02:28,0.073
21-01-2020,22:02:58,0.072
21-01-2020,22:03:28,0.072
21-01-2020,22:03:58,0.071
21-01-2020,22:04:28,0.071
21-01-2020,22:04:58,0.072
21-01-2020,22:05:28,0.070
21-01-2020,22:05:58,0.071
21-01-2020,22:06:28,0.071
21-01-2020,22:06:58,0.071
21-01-2020,22:07:28,0.072
21-01-2020,22:07:58,0.073
21-01-2020,22:08:28,0.073
21-01-2020,22:08:58,0.076
21-01-2020,22:09:28,0.076
21-01-2020,22:09:58,0.075
21-01-2020,22:10:28,0.075
21-01-2020,22:10:58,0.075
21-01-2020,22:11:28,0.077
21-01-2020,22:11:58,0.080
21-01-2020,22:12:28,0.075
21-01-2020,22:12:58,0.073
21-01-2020,22:13:28,0.072
21-01-2020,22:13:58,0.072
21-01-2020,22:14:28,0.072
21-01-2020,22:14:58,0.073
21-01-2020,22:15:28,0.074
21-01-2020,22:15:58,0.071
21-01-2020,22:16:28,0.073
21-01-2020,22:16:58,0.077
21-01-2020,22:17:28,0.076
21-01-2020,22:17:58,0.073
21-01-2020,22:18:28,0.073
21-01-2020,22:18:58,0.072
21-01-2020,22:19:28,0.073
21-01-2020,22:19:58,0.072
21-01-2020,22:20:28,0.074
21-01-2020,22:20:58,0.074
21-01-2020,22:21:28,0.076
21-01-2020,22:21:58,0.075
21-01-2020,22:22:28,0.077
21-01-2020,22:22:58,0.074
21-01-2020,22:23:28,0.073
21-01-2020,22:23:58,0.073
21-01-2020,22:24:28,0.073
21-01-2020,22:24:58,0.074
21-01-2020,22:25:28,0.078
21-01-2020,22:25:58,0.075
21-01-2020,22:26:28,0.075
21-01-2020,22:26:58,0.074
21-01-2020,22:27:28,0.074
21-01-2020,22:27:58,0.072
21-01-2020,22:28:28,0.072
21-01-2020,22:28:58,0.073
21-01-2020,22:29:28,0.072
21-01-2020,22:29:58,0.072
21-01-2020,22:30:28,0.072
21-01-2020,22:30:58,0.072
21-01-2020,22:31:28,0.072
21-01-2020,22:31:58,0.072
21-01-2020,22:32:28,0.072
21-01-2020,22:32:58,0.072
21-01-2020,22:33:28,0.073
21-01-2020,22:33:58,0.073
21-01-2020,22:34:28,0.074
21-01-2020,22:34:58,0.074
21-01-2020,22:35:28,0.074
21-01-2020,22:35:58,0.074
21-01-2020,22:36:28,0.072
21-01-2020,22:36:58,0.073
21-01-2020,22:37:28,0.072
21-01-2020,22:37:58,0.073
21-01-2020,22:38:28,0.074
21-01-2020,22:38:58,0.073
21-01-2020,22:39:28,0.072
21-01-2020,22:39:58,0.073
21-01-2020,22:40:28,0.071
21-01-2020,22:40:58,0.071
21-01-2020,22:41:28,0.071
21-01-2020,22:41:58,0.071
21-01-2020,22:42:28,0.071
21-01-2020,22:42:58,0.071
21-01-2020,22:43:28,0.071
21-01-2020,22:43:58,0.071
21-01-2020,22:44:28,0.073
21-01-2020,22:44:58,0.072
21-01-2020,22:45:28,0.072
21-01-2020,22:45:58,0.071
21-01-2020,22:46:28,0.072
21-01-2020,22:46:58,0.072
21-01-2020,22:47:28,0.072
21-01-2020,22:47:58,0.072
21-01-2020,22:48:28,0.071
21-01-2020,22:48:58,0.070
21-01-2020,22:49:28,0.069
21-01-2020,22:49:58,0.068
21-01-2020,22:50:28,0.068
21-01-2020,22:50:58,0.068
21-01-2020,22:51:28,0.068
21-01-2020,22:51:58,0.069
21-01-2020,22:52:28,0.068
21-01-2020,22:52:58,0.069
21-01-2020,22:53:28,0.069
21-01-2020,22:53:58,0.069
21-01-2020,22:54:28,0.070
21-01-2020,22:54:58,0.069
21-01-2020,22:55:28,0.070
21-01-2020,22:55:58,0.070
21-01-2020,22:56:28,0.070
21-01-2020,22:56:58,0.070
21-01-2020,22:57:28,0.069
21-01-2020,22:57:58,0.069
21-01-2020,22:58:28,0.069
21-01-2020,22:58:58,0.068
21-01-2020,22:59:28,0.069
21-01-2020,22:59:58,0.069
21-01-2020,23:00:28,0.069
21-01-2020,23:00:58,0.068
21-01-2020,23:01:28,0.069
21-01-2020,23:01:58,0.070
21-01-2020,23:02:28,0.069
21-01-2020,23:02:58,0.070
21-01-2020,23:03:28,0.070
21-01-2020,23:03:58,0.071
21-01-2020,23:04:28,0.071
21-01-2020,23:04:58,0.070
21-01-2020,23:05:28,0.071
21-01-2020,23:05:58,0.072
21-01-2020,23:06:28,0.072
21-01-2020,23:06:58,0.072
21-01-2020,23:07:28,0.072
21-01-2020,23:07:58,0.072
21-01-2020,23:08:28,0.072
21-01-2020,23:08:58,0.072
21-01-2020,23:09:28,0.072
21-01-2020,23:09:58,0.072
21-01-2020,23:10:28,0.071
21-01-2020,23:10:58,0.072
21-01-2020,23:11:28,0.073
21-01-2020,23:11:58,0.073
21-01-2020,23:12:28,0.074
21-01-2020,23:12:58,0.074
21-01-2020,23:13:28,0.074
21-01-2020,23:13:58,0.074
21-01-2020,23:14:28,0.075
21-01-2020,23:14:58,0.074
21-01-2020,23:15:28,0.073
21-01-2020,23:15:58,0.074
21-01-2020,23:16:28,0.073
21-01-2020,23:16:58,0.073
21-01-2020,23:17:28,0.073
21-01-2020,23:17:58,0.073
21-01-2020,23:18:28,0.074
21-01-2020,23:18:58,0.073
21-01-2020,23:19:28,0.073
21-01-2020,23:19:58,0.074
21-01-2020,23:20:28,0.074
21-01-2020,23:20:58,0.074
21-01-2020,23:21:28,0.074
21-01-2020,23:21:58,0.074
21-01-2020,23:22:28,0.075
21-01-2020,23:22:58,0.075
21-01-2020,23:23:28,0.076
21-01-2020,23:23:58,0.076
21-01-2020,23:24:28,0.075
21-01-2020,23:24:58,0.074
21-01-2020,23:25:28,0.074
21-01-2020,23:25:58,0.074
21-01-2020,23:26:28,0.074
21-01-2020,23:26:58,0.074
21-01-2020,23:27:28,0.074
21-01-2020,23:27:58,0.073
21-01-2020,23:28:28,0.073
21-01-2020,23:28:58,0.074
21-01-2020,23:29:28,0.074
21-01-2020,23:29:58,0.074
21-01-2020,23:30:28,0.073
21-01-2020,23:30:58,0.074
21-01-2020,23:31:28,0.073
21-01-2020,23:31:58,0.073
21-01-2020,23:32:28,0.072
21-01-2020,23:32:58,0.072
21-01-2020,23:33:28,0.074
21-01-2020,23:33:58,0.077
21-01-2020,23:34:28,0.074
21-01-2020,23:34:58,0.073
21-01-2020,23:35:28,0.073
21-01-2020,23:35:58,0.073
21-01-2020,23:36:28,0.073
21-01-2020,23:36:58,0.074
21-01-2020,23:37:28,0.073
21-01-2020,23:37:58,0.073
21-01-2020,23:38:28,0.073
21-01-2020,23:38:58,0.071
21-01-2020,23:39:28,0.072
21-01-2020,23:39:58,0.073
21-01-2020,23:40:28,0.073
21-01-2020,23:40:58,0.074
21-01-2020,23:41:28,0.075
21-01-2020,23:41:58,0.076
21-01-2020,23:42:28,0.073
21-01-2020,23:42:58,0.072
21-01-2020,23:43:28,0.072
21-01-2020,23:43:58,0.072
21-01-2020,23:44:28,0.071
21-01-2020,23:44:58,0.071
21-01-2020,23:45:28,0.071
21-01-2020,23:45:58,0.071
21-01-2020,23:46:28,0.071
21-01-2020,23:46:58,0.070
21-01-2020,23:47:28,0.071
21-01-2020,23:47:58,0.071
21-01-2020,23:48:28,0.072
21-01-2020,23:48:58,0.071
21-01-2020,23:49:28,0.071
21-01-2020,23:49:58,0.071
21-01-2020,23:50:28,0.070
21-01-2020,23:50:58,0.070
21-01-2020,23:51:28,0.071
21-01-2020,23:51:58,0.071
21-01-2020,23:52:28,0.072
21-01-2020,23:52:58,0.077
21-01-2020,23:53:28,0.075
21-01-2020,23:53:58,0.074
21-01-2020,23:54:28,0.075
21-01-2020,23:54:58,0.074
21-01-2020,23:55:28,0.072
21-01-2020,23:55:58,0.071
21-01-2020,23:56:28,0.071
21-01-2020,23:56:58,0.073
21-01-2020,23:57:28,0.077
21-01-2020,23:57:58,0.074
21-01-2020,23:58:28,0.073
21-01-2020,23:58:58,0.074
21-01-2020,23:59:28,0.074
21-01-2020,23:59:58,0.076
22-01-2020,00:00:28,0.076
22-01-2020,00:00:58,0.076
22-01-2020,00:01:28,0.075
22-01-2020,00:01:58,0.074
22-01-2020,00:02:28,0.075
22-01-2020,00:02:58,0.075
22-01-2020,00:03:28,0.076
22-01-2020,00:03:58,0.078
22-01-2020,00:04:28,0.076
22-01-2020,00:04:58,0.074
22-01-2020,00:05:28,0.075
22-01-2020,00:05:58,0.074
22-01-2020,00:06:28,0.075
22-01-2020,00:06:58,0.076
22-01-2020,00:07:28,0.075
22-01-2020,00:07:58,0.075
22-01-2020,00:08:28,0.075
22-01-2020,00:08:58,0.075
22-01-2020,00:09:28,0.075
22-01-2020,00:09:58,0.075
22-01-2020,00:10:28,0.078
22-01-2020,00:10:58,0.077
22-01-2020,00:11:28,0.077
22-01-2020,00:11:58,0.077
22-01-2020,00:12:28,0.076
22-01-2020,00:12:58,0.076
22-01-2020,00:13:28,0.079
22-01-2020,00:13:58,0.077
22-01-2020,00:14:28,0.080
22-01-2020,00:14:58,0.077
22-01-2020,00:15:28,0.076
22-01-2020,00:15:58,0.076
22-01-2020,00:16:28,0.078
22-01-2020,00:16:58,0.078
22-01-2020,00:17:28,0.077
22-01-2020,00:17:58,0.078
22-01-2020,00:18:28,0.081
22-01-2020,00:18:58,0.082
22-01-2020,00:19:28,0.080
22-01-2020,00:19:58,0.077
22-01-2020,00:20:28,0.078
22-01-2020,00:20:58,0.078
22-01-2020,00:21:28,0.077
22-01-2020,00:21:58,0.077
22-01-2020,00:22:28,0.077
22-01-2020,00:22:58,0.080
22-01-2020,00:23:28,0.083
22-01-2020,00:23:58,0.084
22-01-2020,00:24:28,0.092
22-01-2020,00:24:58,0.092
22-01-2020,00:25:28,0.087
22-01-2020,00:25:58,0.083
22-01-2020,00:26:28,0.081
22-01-2020,00:26:58,0.088
22-01-2020,00:27:28,0.091
22-01-2020,00:27:58,0.087
22-01-2020,00:28:28,0.091
22-01-2020,00:28:58,0.092
22-01-2020,00:29:28,0.088
22-01-2020,00:29:58,0.089
22-01-2020,00:30:28,0.088
22-01-2020,00:30:58,0.085
22-01-2020,00:31:28,0.083
22-01-2020,00:31:58,0.081
22-01-2020,00:32:28,0.082
22-01-2020,00:32:58,0.082
22-01-2020,00:33:28,0.084
22-01-2020,00:33:58,0.083
22-01-2020,00:34:28,0.082
22-01-2020,00:34:58,0.083
22-01-2020,00:35:28,0.085
22-01-2020,00:35:58,0.084
22-01-2020,00:36:28,0.083
22-01-2020,00:36:58,0.084
22-01-2020,00:37:28,0.084
22-01-2020,00:37:58,0.086
22-01-2020,00:38:28,0.087
22-01-2020,00:38:58,0.087
22-01-2020,00:39:28,0.086
22-01-2020,00:39:58,0.085
22-01-2020,00:40:28,0.084
22-01-2020,00:40:58,0.084
22-01-2020,00:41:28,0.084
22-01-2020,00:41:58,0.083
22-01-2020,00:42:28,0.083
22-01-2020,00:42:58,0.086
22-01-2020,00:43:28,0.085
22-01-2020,00:43:58,0.083
22-01-2020,00:44:28,0.083
22-01-2020,00:44:58,0.085
22-01-2020,00:45:28,0.087
22-01-2020,00:45:58,0.085
22-01-2020,00:46:28,0.084
22-01-2020,00:46:58,0.083
22-01-2020,00:47:28,0.087
22-01-2020,00:47:58,0.082
22-01-2020,00:48:28,0.082
22-01-2020,00:48:58,0.082
22-01-2020,00:49:28,0.081
22-01-2020,00:49:58,0.088
22-01-2020,00:50:28,0.082
22-01-2020,00:50:58,0.082
22-01-2020,00:51:28,0.082
22-01-2020,00:51:58,0.083
22-01-2020,00:52:28,0.082
22-01-2020,00:52:58,0.084
22-01-2020,00:53:28,0.082
22-01-2020,00:53:58,0.084
22-01-2020,00:54:28,0.082
22-01-2020,00:54:58,0.083
22-01-2020,00:55:28,0.083
22-01-2020,00:55:58,0.083
22-01-2020,00:56:28,0.083
22-01-2020,00:56:58,0.084
22-01-2020,00:57:28,0.087
22-01-2020,00:57:58,0.085
22-01-2020,00:58:28,0.085
22-01-2020,00:58:58,0.086
22-01-2020,00:59:28,0.085
22-01-2020,00:59:58,0.084
22-01-2020,01:00:28,0.084
22-01-2020,01:00:58,0.083
22-01-2020,01:01:28,0.089
22-01-2020,01:01:58,0.087
22-01-2020,01:02:28,0.087
22-01-2020,01:02:58,0.085
22-01-2020,01:03:28,0.083
22-01-2020,01:03:58,0.084
22-01-2020,01:04:28,0.090
22-01-2020,01:04:58,0.086
22-01-2020,01:05:28,0.085
22-01-2020,01:05:58,0.083
22-01-2020,01:06:28,0.083
22-01-2020,01:06:58,0.084
22-01-2020,01:07:28,0.083
22-01-2020,01:07:58,0.085
22-01-2020,01:08:28,0.086
22-01-2020,01:08:58,0.085
22-01-2020,01:09:28,0.085
22-01-2020,01:09:58,0.084
22-01-2020,01:10:28,0.085
22-01-2020,01:10:58,0.082
22-01-2020,01:11:28,0.084
22-01-2020,01:11:58,0.086
22-01-2020,01:12:28,0.088
22-01-2020,01:12:58,0.084
22-01-2020,01:13:28,0.083
22-01-2020,01:13:58,0.083
22-01-2020,01:14:28,0.083
22-01-2020,01:14:58,0.083
22-01-2020,01:15:28,0.083
22-01-2020,01:15:58,0.083
22-01-2020,01:16:28,0.083
22-01-2020,01:16:58,0.084
22-01-2020,01:17:28,0.085
22-01-2020,01:17:58,0.087
22-01-2020,01:18:28,0.085
22-01-2020,01:18:58,0.085
22-01-2020,01:19:28,0.084
22-01-2020,01:19:58,0.083
22-01-2020,01:20:28,0.083
22-01-2020,01:20:58,0.083
22-01-2020,01:21:28,0.082
22-01-2020,01:21:58,0.083
22-01-2020,01:22:28,0.083
22-01-2020,01:22:58,0.083
22-01-2020,01:23:28,0.084
22-01-2020,01:23:58,0.084
22-01-2020,01:24:28,0.084
22-01-2020,01:24:58,0.085
22-01-2020,01:25:28,0.083
22-01-2020,01:25:58,0.083
22-01-2020,01:26:28,0.083
22-01-2020,01:26:58,0.084
22-01-2020,01:27:28,0.083
22-01-2020,01:27:58,0.083
22-01-2020,01:28:28,0.084
22-01-2020,01:28:58,0.085
22-01-2020,01:29:28,0.085
22-01-2020,01:29:58,0.088
22-01-2020,01:30:28,0.085
22-01-2020,01:30:58,0.084
22-01-2020,01:31:28,0.085
22-01-2020,01:31:58,0.084
22-01-2020,01:32:28,0.085
22-01-2020,01:32:58,0.085
22-01-2020,01:33:28,0.085
22-01-2020,01:33:58,0.085
22-01-2020,01:34:28,0.085
22-01-2020,01:34:58,0.085
22-01-2020,01:35:28,0.086
22-01-2020,01:35:58,0.085
22-01-2020,01:36:28,0.085
22-01-2020,01:36:58,0.085
22-01-2020,01:37:28,0.085
22-01-2020,01:37:58,0.086
22-01-2020,01:38:28,0.086
22-01-2020,01:38:58,0.086
22-01-2020,01:39:28,0.085
22-01-2020,01:39:58,0.084
22-01-2020,01:40:28,0.084
22-01-2020,01:40:58,0.085
22-01-2020,01:41:28,0.086
22-01-2020,01:41:58,0.085
22-01-2020,01:42:28,0.085
22-01-2020,01:42:58,0.086
22-01-2020,01:43:28,0.087
22-01-2020,01:43:58,0.086
22-01-2020,01:44:28,0.087
22-01-2020,01:44:58,0.087
22-01-2020,01:45:28,0.087
22-01-2020,01:45:58,0.086
22-01-2020,01:46:28,0.085
22-01-2020,01:46:58,0.086
22-01-2020,01:47:28,0.086
22-01-2020,01:47:58,0.087
22-01-2020,01:48:28,0.086
22-01-2020,01:48:58,0.086
22-01-2020,01:49:28,0.085
22-01-2020,01:49:58,0.085
22-01-2020,01:50:28,0.086
22-01-2020,01:50:58,0.086
22-01-2020,01:51:28,0.086
22-01-2020,01:51:58,0.086
22-01-2020,01:52:28,0.085
22-01-2020,01:52:58,0.085
22-01-2020,01:53:28,0.085
22-01-2020,01:53:58,0.085
22-01-2020,01:54:28,0.087
22-01-2020,01:54:58,0.087
22-01-2020,01:55:28,0.087
22-01-2020,01:55:58,0.087
22-01-2020,01:56:28,0.085
22-01-2020,01:56:58,0.086
22-01-2020,01:57:28,0.087
22-01-2020,01:57:58,0.087
22-01-2020,01:58:28,0.086
22-01-2020,01:58:58,0.087
22-01-2020,01:59:28,0.085
22-01-2020,01:59:58,0.086
22-01-2020,02:00:28,0.086
22-01-2020,02:00:58,0.086
22-01-2020,02:01:28,0.086
22-01-2020,02:01:58,0.086
22-01-2020,02:02:28,0.087
22-01-2020,02:02:58,0.085
22-01-2020,02:03:28,0.085
22-01-2020,02:03:58,0.087
22-01-2020,02:04:28,0.092
22-01-2020,02:04:58,0.090
22-01-2020,02:05:28,0.091
22-01-2020,02:05:58,0.088
22-01-2020,02:06:28,0.087
22-01-2020,02:06:58,0.087
22-01-2020,02:07:28,0.088
22-01-2020,02:07:58,0.087
22-01-2020,02:08:28,0.087
22-01-2020,02:08:58,0.092
22-01-2020,02:09:28,0.093
22-01-2020,02:09:58,0.093
22-01-2020,02:10:28,0.090
22-01-2020,02:10:58,0.090
22-01-2020,02:11:28,0.094
22-01-2020,02:11:58,0.092
22-01-2020,02:12:28,0.090
22-01-2020,02:12:58,0.089
22-01-2020,02:13:28,0.088
22-01-2020,02:13:58,0.089
22-01-2020,02:14:28,0.088
22-01-2020,02:14:58,0.087
22-01-2020,02:15:28,0.086
22-01-2020,02:15:58,0.087
22-01-2020,02:16:28,0.090
22-01-2020,02:16:58,0.090
22-01-2020,02:17:28,0.088
22-01-2020,02:17:58,0.090
22-01-2020,02:18:28,0.090
22-01-2020,02:18:58,0.090
22-01-2020,02:19:28,0.087
22-01-2020,02:19:58,0.088
22-01-2020,02:20:28,0.098
22-01-2020,02:20:58,0.091
22-01-2020,02:21:28,0.089
22-01-2020,02:21:58,0.088
22-01-2020,02:22:28,0.087
22-01-2020,02:22:58,0.086
22-01-2020,02:23:28,0.087
22-01-2020,02:23:58,0.088
22-01-2020,02:24:28,0.088
22-01-2020,02:24:58,0.089
22-01-2020,02:25:28,0.092
22-01-2020,02:25:58,0.090
22-01-2020,02:26:28,0.088
22-01-2020,02:26:58,0.089
22-01-2020,02:27:28,0.089
22-01-2020,02:27:58,0.087
22-01-2020,02:28:28,0.088
22-01-2020,02:28:58,0.089
22-01-2020,02:29:28,0.087
22-01-2020,02:29:58,0.086
22-01-2020,02:30:28,0.087
22-01-2020,02:30:58,0.087
22-01-2020,02:31:28,0.087
22-01-2020,02:31:58,0.087
22-01-2020,02:32:28,0.087
22-01-2020,02:32:58,0.088
22-01-2020,02:33:28,0.088
22-01-2020,02:33:58,0.087
22-01-2020,02:34:28,0.090
22-01-2020,02:34:58,0.089
22-01-2020,02:35:28,0.089
22-01-2020,02:35:58,0.088
22-01-2020,02:36:28,0.089
22-01-2020,02:36:58,0.088
22-01-2020,02:37:28,0.088
22-01-2020,02:37:58,0.088
22-01-2020,02:38:28,0.088
22-01-2020,02:38:58,0.089
22-01-2020,02:39:28,0.089
22-01-2020,02:39:58,0.088
22-01-2020,02:40:28,0.089
22-01-2020,02:40:58,0.089
22-01-2020,02:41:28,0.089
22-01-2020,02:41:58,0.089
22-01-2020,02:42:28,0.089
22-01-2020,02:42:58,0.089
22-01-2020,02:43:28,0.089
22-01-2020,02:43:58,0.088
22-01-2020,02:44:28,0.087
22-01-2020,02:44:58,0.090
22-01-2020,02:45:28,0.092
22-01-2020,02:45:58,0.091
22-01-2020,02:46:28,0.090
22-01-2020,02:46:58,0.089
22-01-2020,02:47:28,0.085
22-01-2020,02:47:58,0.085
22-01-2020,02:48:28,0.084
22-01-2020,02:48:58,0.084
22-01-2020,02:49:28,0.083
22-01-2020,02:49:58,0.084
22-01-2020,02:50:28,0.083
22-01-2020,02:50:58,0.083
22-01-2020,02:51:28,0.083
22-01-2020,02:51:58,0.083
22-01-2020,02:52:28,0.083
22-01-2020,02:52:58,0.082
22-01-2020,02:53:28,0.083
22-01-2020,02:53:58,0.084
22-01-2020,02:54:28,0.085
22-01-2020,02:54:58,0.085
22-01-2020,02:55:28,0.085
22-01-2020,02:55:58,0.086
22-01-2020,02:56:28,0.087
22-01-2020,02:56:58,0.088
22-01-2020,02:57:28,0.089
22-01-2020,02:57:58,0.087
22-01-2020,02:58:28,0.087
22-01-2020,02:58:58,0.085
22-01-2020,02:59:28,0.086
22-01-2020,02:59:58,0.085
22-01-2020,03:00:28,0.086
22-01-2020,03:00:58,0.086
22-01-2020,03:01:28,0.086
22-01-2020,03:01:58,0.086
22-01-2020,03:02:28,0.085
22-01-2020,03:02:58,0.085
22-01-2020,03:03:28,0.085
22-01-2020,03:03:58,0.085
22-01-2020,03:04:28,0.085
22-01-2020,03:04:58,0.085
22-01-2020,03:05:28,0.086
22-01-2020,03:05:58,0.085
22-01-2020,03:06:28,0.085
22-01-2020,03:06:58,0.085
22-01-2020,03:07:28,0.085
22-01-2020,03:07:58,0.084
22-01-2020,03:08:28,0.084
22-01-2020,03:08:58,0.084
22-01-2020,03:09:28,0.085
22-01-2020,03:09:58,0.085
22-01-2020,03:10:28,0.085
22-01-2020,03:10:58,0.086
22-01-2020,03:11:28,0.085
22-01-2020,03:11:58,0.085
22-01-2020,03:12:28,0.086
22-01-2020,03:12:58,0.086
22-01-2020,03:13:28,0.086
22-01-2020,03:13:58,0.086
22-01-2020,03:14:28,0.086
22-01-2020,03:14:58,0.087
22-01-2020,03:15:28,0.086
22-01-2020,03:15:58,0.085
22-01-2020,03:16:28,0.086
22-01-2020,03:16:58,0.087
22-01-2020,03:17:28,0.088
22-01-2020,03:17:58,0.088
22-01-2020,03:18:28,0.087
22-01-2020,03:18:58,0.086
22-01-2020,03:19:28,0.088
22-01-2020,03:19:58,0.088
22-01-2020,03:20:28,0.087
22-01-2020,03:20:58,0.087
22-01-2020,03:21:28,0.087
22-01-2020,03:21:58,0.088
22-01-2020,03:22:28,0.087
22-01-2020,03:22:58,0.090
22-01-2020,03:23:28,0.088
22-01-2020,03:23:58,0.088
22-01-2020,03:24:28,0.089
22-01-2020,03:24:58,0.089
22-01-2020,03:25:28,0.089
22-01-2020,03:25:58,0.087
22-01-2020,03:26:28,0.088
22-01-2020,03:26:58,0.092
22-01-2020,03:27:28,0.090
22-01-2020,03:27:58,0.087
22-01-2020,03:28:28,0.089
22-01-2020,03:28:58,0.089
22-01-2020,03:29:28,0.089
22-01-2020,03:29:58,0.089
22-01-2020,03:30:28,0.089
22-01-2020,03:30:58,0.089
22-01-2020,03:31:28,0.088
22-01-2020,03:31:58,0.088
22-01-2020,03:32:28,0.089
22-01-2020,03:32:58,0.090
22-01-2020,03:33:28,0.089
22-01-2020,03:33:58,0.090
22-01-2020,03:34:28,0.090
22-01-2020,03:34:58,0.090
22-01-2020,03:35:28,0.090
22-01-2020,03:35:58,0.092
22-01-2020,03:36:28,0.094
22-01-2020,03:36:58,0.092
22-01-2020,03:37:28,0.092
22-01-2020,03:37:58,0.091
22-01-2020,03:38:28,0.094
22-01-2020,03:38:58,0.097
22-01-2020,03:39:28,0.094
22-01-2020,03:39:58,0.092
22-01-2020,03:40:28,0.093
22-01-2020,03:40:58,0.093
22-01-2020,03:41:28,0.095
22-01-2020,03:41:58,0.094
22-01-2020,03:42:28,0.093
22-01-2020,03:42:58,0.093
22-01-2020,03:43:28,0.093
22-01-2020,03:43:58,0.095
22-01-2020,03:44:28,0.098
22-01-2020,03:44:58,0.098
22-01-2020,03:45:28,0.096
22-01-2020,03:45:58,0.097
22-01-2020,03:46:28,0.096
22-01-2020,03:46:58,0.094
22-01-2020,03:47:28,0.093
22-01-2020,03:47:58,0.093
22-01-2020,03:48:28,0.093
22-01-2020,03:48:58,0.094
22-01-2020,03:49:28,0.094
22-01-2020,03:49:58,0.092
22-01-2020,03:50:28,0.093
22-01-2020,03:50:58,0.092
22-01-2020,03:51:28,0.094
22-01-2020,03:51:58,0.095
22-01-2020,03:52:28,0.095
22-01-2020,03:52:58,0.095
22-01-2020,03:53:28,0.094
22-01-2020,03:53:58,0.093
22-01-2020,03:54:28,0.095
22-01-2020,03:54:58,0.094
22-01-2020,03:55:28,0.095
22-01-2020,03:55:58,0.095
22-01-2020,03:56:28,0.095
22-01-2020,03:56:58,0.092
22-01-2020,03:57:28,0.094
22-01-2020,03:57:58,0.095
22-01-2020,03:58:28,0.094
22-01-2020,03:58:58,0.094
22-01-2020,03:59:28,0.094
22-01-2020,03:59:58,0.094
22-01-2020,04:00:28,0.095
22-01-2020,04:00:58,0.093
22-01-2020,04:01:28,0.094
22-01-2020,04:01:58,0.095
22-01-2020,04:02:28,0.096
22-01-2020,04:02:58,0.097
22-01-2020,04:03:28,0.096
22-01-2020,04:03:58,0.096
22-01-2020,04:04:28,0.096
22-01-2020,04:04:58,0.097
22-01-2020,04:05:28,0.097
22-01-2020,04:05:58,0.100
22-01-2020,04:06:28,0.098
22-01-2020,04:06:58,0.098
22-01-2020,04:07:28,0.104
22-01-2020,04:07:58,0.108
22-01-2020,04:08:28,0.105
22-01-2020,04:08:58,0.105
22-01-2020,04:09:28,0.107
22-01-2020,04:09:58,0.109
22-01-2020,04:10:28,0.108
22-01-2020,04:10:58,0.108
22-01-2020,04:11:28,0.108
22-01-2020,04:11:58,0.105
22-01-2020,04:12:28,0.102
22-01-2020,04:12:58,0.100
22-01-2020,04:13:28,0.098
22-01-2020,04:13:58,0.098
22-01-2020,04:14:28,0.098
22-01-2020,04:14:58,0.098
22-01-2020,04:15:28,0.097
22-01-2020,04:15:58,0.097
22-01-2020,04:16:28,0.101
22-01-2020,04:16:58,0.100
22-01-2020,04:17:28,0.098
22-01-2020,04:17:58,0.100
22-01-2020,04:18:28,0.100
22-01-2020,04:18:58,0.099
22-01-2020,04:19:28,0.099
22-01-2020,04:19:58,0.099
22-01-2020,04:20:28,0.099
22-01-2020,04:20:58,0.100
22-01-2020,04:21:28,0.100
22-01-2020,04:21:58,0.097
22-01-2020,04:22:28,0.099
22-01-2020,04:22:58,0.098
22-01-2020,04:23:28,0.099
22-01-2020,04:23:58,0.098
22-01-2020,04:24:28,0.097
22-01-2020,04:24:58,0.096
22-01-2020,04:25:28,0.097
22-01-2020,04:25:58,0.097
22-01-2020,04:26:28,0.098
22-01-2020,04:26:58,0.098
22-01-2020,04:27:28,0.098
22-01-2020,04:27:58,0.097
22-01-2020,04:28:28,0.097
22-01-2020,04:28:58,0.097
22-01-2020,04:29:28,0.096
22-01-2020,04:29:58,0.096
22-01-2020,04:30:28,0.097
22-01-2020,04:30:58,0.098
22-01-2020,04:31:28,0.097
22-01-2020,04:31:58,0.097
22-01-2020,04:32:28,0.096
22-01-2020,04:32:58,0.096
22-01-2020,04:33:28,0.096
22-01-2020,04:33:58,0.096
22-01-2020,04:34:28,0.098
22-01-2020,04:34:58,0.096
22-01-2020,04:35:28,0.096
22-01-2020,04:35:58,0.096
22-01-2020,04:36:28,0.097
22-01-2020,04:36:58,0.096
22-01-2020,04:37:28,0.097
22-01-2020,04:37:58,0.097
22-01-2020,04:38:28,0.097
22-01-2020,04:38:58,0.097
22-01-2020,04:39:28,0.097
22-01-2020,04:39:58,0.096
22-01-2020,04:40:28,0.096
22-01-2020,04:40:58,0.098
22-01-2020,04:41:28,0.096
22-01-2020,04:41:58,0.099
22-01-2020,04:42:28,0.100
22-01-2020,04:42:58,0.098
22-01-2020,04:43:28,0.095
